ID,Paragraph,LatentClasses,LatentClassNames
440,the last thing this planet needs is more people. Births must be limited to one half per adult or we all go extinct,3,sages
442,"I believe that the police should be defunded as long as the government is willing to bring up another agency which is more qualified to deal with situations like mental health crisis. I think this would lead to less police brutality, and possibly an organization which isn’t so systemically flawed",3,sages
443,"Dissolving Affirmative Action would allow a backsliding into unfair practices. However, Affirmative Action plans need to be monitored and adjusted regularly to ensure they are effectively meeting their objectives for the target population.",3,sages
445,"I don't think vaccines should be mandatory. I think it's good if as many people get them as possible, but it should not be required. People have many reasons for not wanting them, including fears of the unknown, possible complications, allergies to ingredients, religious reasons, etc. Some are based on misinformation, but people should still have body autonomy, even for dumb reasons. Also, there are other ways to prevent spread, like masks and distancing",3,sages
448,"Illicit drug use. I feel we have a drug epidemic in this country. People are dying. Harm reduction has time and time over been shown to help these things, giving a safe legal alternative and safe usage advice from trained counsel. I just do not feel drugs are going away any time soon and it is likely better to work with that than against it.",3,sages
452,"Vaccines:
My right to swing my arm ends where your face begins. If I refuse to get vaccines or vaccinate my child, I am not just putting myself at risk. I'm increasing the risk of transmission to others.. I'm also, potentially overburdening the health care system and putting people who need care at risk. If the hospitals are full, then people die of heart attacks. This isn't just about me.",3,sages
453,Abortion should be legal in all circumstances to ensure women are treated equally,3,sages
454,"Affirmative action is a good idea in theory. Racist hiring managers and businesses may not hire nonwhites if they aren't forced to. It has some potential problems depending on its implementation. For example, if done purely by skin color, it ignores disadvantages caused by economic class. A rich black person is better off than an impoverished white person, but solely race based affirmative action policies ignore this. It can also devolve into quotas which may fuel racism. If someone loses a job opportunity because the arbitrary quota of certain skin color has already been met or needs to be met, that may make them vulnerable to racist propaganda. It may also fail to address core problems. If drones are bombing innocent civilians in a war, having more of those drones piloted by minorities doesn't solve the problem, but it allows for propaganda about reducing racial inequality amongst drone pilots to overshadow the war crimes those drone pilots are committing.",3,sages
455,-,3,sages
457,Drugs could be legalized. It would reduce the prison population and create innovation in therapeutic treatments for various illnesses. Marijuana legalization has been relatively innocuous and the same pattern could be extended to other substances.,3,sages
458,"I think that vaccine mandates should be put in place by the government. While I understand the concerns that some people have about such mandates, I think it is such a benefit when it comes to public health. There are already enough hardships in life without diseases that can be easily combated. The resurgence of some older diseases is concerning to me as well.",3,sages
459,Defund the police. It doesn’t work as a system. They are racist. They murder people. I’m terrified of them. They do no good in the community.,3,sages
460,"I strongly support abortion rights, for a few reasons. The first being that a woman's right to choose should always be protected, and violent sexual crimes against women can carry lifelong consequences and reminders of said event. Republicans who vote against abortion rights, mostly men who would never have to experience this personally, discuss the ""sanctity of life"" while also voting to do nothing to help children. Most of this comes from Republicans' religious backgrounds who say abortion is wrong, which shouldn't happen in the first place because the separation of church and state is in the constitution.

There are cases where it is factually, medically necessary. Even a planned, wanted child could encounter problems which may threaten the lives of both said baby and their mother, in which abortion would quite literally save the woman's life. In addition to this, banning abortion would NOT end abortion, it would only stop SAFE abortion. There are millions of unsafe abortions performed yearly, and this number would greatly increase should a nationwide ban on abortion occur.",3,sages
462,"I think the war on drugs needs to end.  It is a losing battle and the people arrested are caught in the legal system.  This keeps the prisons running and people employed.
Once you get arrested for drug use you are at the mercy of the judges and courts. Then you have a record, which makes it harder to get employed.
Making it legal should also come with the addition of many more treatment facilities, which could be funded by the money saved from keeping people out of jail
It seems as though alcohol is also really bad and negative for many, yet that is legal, and the government makes a lot of money from taxing alcohol.
Also making drugs legal will take away some of the glamour and excitement young people have for doing something illegal.",3,sages
465,I think weed should be legalized because other states it’s free to do so. Also weed should be legalized because it is not a drug. Weed doesn’t harm anyone. It doesn’t make you do crazy stuff like alcohol.,3,sages
467,"It only makes sense for vaccination to be mandatory, regardless of what point of view we take. Almost everyone has family who are vulnerable, if they are not vulnerable themselves. Selfish interest of simply protecting your family members should lead you to wanting strangers to be vaccinated. Even without that, all of us rely on the healthcare system to protect us during our worst moments. Hospitals and emergency rooms being flooded by a preventable disease puts all of us in danger, as we are very likely to get less effective care as a direct result when we need to use those services. Longer waits, less beds, increased odds of infection etc. For these reasons you should support mandatory vaccination.",3,sages
468,"I don't support the far right's current drive to criminalize abortion, for several reasons. First, there's a strong moral case to make that reproductive rights are just as important to protect as economic and social rights -- because there's no way to separate them from one another, especially when a woman is faced with a pregnancy that she didn't expect, yet lacks the means to support. I don't believe that 70-year-old right wing males should be making those decisions for them.

Second, I've never been satisfied with the far right's demands for women to carry babies to term, regardless of the consequences -- they always seem to vanish as soon as the baby appears. They make their case even more complicated -- or hypocritical, depending on how charitable you feel -- by lobbying against birth control and prenatal care, two related measures that one assumes would go a long way toward making abortion ""safe, rare and legal.""

Third, I believe that most efforts to criminalize abortion reflect a desire for power and control over the rest of us at any cost, yet such efforts -- as Prohibition, and the so-called War on Drugs, to name two -- have never succeeded in ensuring 100% control over a population that overwhelmingly supports the idea of legalized abortion, with some controls over how and why it should be done. Social resistance would spring up against a federal ban, just as it did against the banning of alcohol in the 1920s, or the attempts to lock down illegal consumption of controlled substances.

Fourth, even if you could completely control abortion through draconian limits, and penalties against doctors for performing it, what's to say the far right's goals would stop there? We saw a glimpse of this last summer, when Supreme Court Justice Clarence Thomas suggested going contraception and gay marriage. Even if  abortion could be completely and efficiently criminalized, I doubt most of us would want to live in such a society.

Fifth, there are cases where abortion is",3,sages
472,"Defunding the police is a simplistic, knee-jerk response to a very complex issue. Police have been trained a certain way that leads to excessive restraint and shooting to kill as the only tools at their disposal. Instead the police need the same or more funding to examine the issues they face in a more intelligent, balanced, and nuanced way. Perhaps a psychology based unit should be set up to analyze and approach problems with a different set of tools that does not so quickly resort to violence. And, obviously, officers should undergo extensive training against any kind of bias against suspects due to race or religion. Officers should be screened psychologically to determine their states of mind and those with racial prejudice or violent tendencies should be fired.",3,sages
473,"(TW: mention of rape) I believe that abortion should be legal. People should be able to decide if they want to have children. Whether they knowingly have sex and knew they could become pregnant, or they were raped, they should have the choice of terminating the fetus. Aside from that, we already have so many kids without parents. We don’t need more. I also support a person’s choice to keep the fetus. Overall, choice is key.",3,sages
474,Pregnancy at its core a medical condition.  It should at such be entirely the decision of the pregnant woman whether she takes the pregnancy to term or not.,3,sages
475,"Affirmative action

I get the point of affirmative action, it is to give black people the opportunity to get into college in order to compensate for years of oppression and slavery. However, I think that doing so would create a system in which just by virtue of being from a particular group you would be granted with special rights over the rest of people, and I think that is just unfair.",3,sages
478,"Abortion should NOT be illegal. Women should decide what they want to do with their bodies. Their body, their choice.",3,sages
479,"I am a firm believer that all abortions should be legal.  Women should have complete and total autonomy over their body, and have the choice whether or not have a baby if they are pregnant.  I think that it is important for a number of reasons, including personal freedom, making sure options are available to ensure womens health, and giving latitude to individuals to make choices that are the best for themselves and their family.  I think that outlawing abortion would be a major blow to both individual freedom and to the ability of our healthcare system to adequately address the needs of women.",3,sages
481,"I'll choose to write about standardized testing, which I support keeping in academic admissions. Standardized tests are somewhat problematic in that they seem to positively correlate with being of a higher socioeconomic status and being White. The cost can also be exorbitantly high to take the tests and send score reports to relevant institutions. However, fee waivers do exist for students with demonstrated financial need. Further, this metric is objective and standardized across all test takers, which represents the opportunity to compare candidates on the same measure whereas something like GPA could be influenced by the quality of the school a candidate attends. Further, it could represent an opportunity for otherwise less competitive candidates to stand out. Perhaps a hybrid version whereby a standardized test score could only help, but not hurt, an applicant's chances would be preferable.",3,sages
482,"Defunding the police:
If a police force is found to be out of control then it might pay society to clip the wings of that force. We need to be objective and not defund all police. It's clear that our police are not being trained properly. So many of them just shoot when an alternative could have been used, although they wouldn't be much use if their guns had no bullets, from defunding. If I was getting attacked by a bear or a thug I would like to see a police officer shoot my attacker.",3,sages
484,"I support the right to an abortion, and I believe abortion should be legal and accessible for all. I hold that position because I believe that a pregnancy is part of a person's body, and it is that person's choice to carry that pregnancy or not. I believe anyone should be able to get an abortion for any reason. When abortion is made illegal, that does not mean people will stop getting abortions. It means that people will seek out unsafe methods to end their pregnancies, which will result in people dying. Making abortions illegal also causes complications for people who experience a miscarriage, as we have seen people be arrested for inducing an abortion when they were actually having a miscarriage. When someone is denied the right to make decisions about their own body, that is a serious problem.",3,sages
485,"Defunding the police had me very confused when I first heard the term.  Whomever came up with that term, and broadcast it, needs to be thunked on the head.  My first go to emotion was fear.  I was envisioning skeleton police crews in the midst of intense political and cultural upheaval.  Now, though, I have a better understanding of it.

I do believe that police and those who are being retained/arrested could benefit from a shifting around of police department funds.  Increase the length, and quality, of recruit training.  Right now, it is awful how easy it is to be given a gun, ammo, badge and car.  Portions of the money can be given to agencies that can assist with the mental and emotional health of citizens.  Beef up the agencies that help people with getting their lives to a point where committing a crime isn't their go-to choice.  So much more life to be live.",3,sages
491,"I think abortion should be legal because it will never be stopped. Having it legalized gives women a safe way to get an abortion, should they choose to do so. Some women only become pregnant due to rape, and would not like to have a child as a reminder of that. Some women would not be able to properly take care of their children. They should be allowed to have a safe choice over whether or not they want to become a parent since no one can place guarantees on contraceptives.",3,sages
492,"The issue I chose is defunding the police. It's something I support, but I believe it's misunderstood as the phrase 'defund the police' is misleading and results in people making false assumptions. Rather than taking away money from law enforcement, it actually brings in other members of the community - such as those trained in mental health - and lets them work with police on certain community matters. These are people trained in specific areas that can help police deescalate and prevent crime.",3,sages
493,"I feel most strongly about abortion so I will write about that.  

I was disgusted when the Supreme Court overturned Roe v. Wade.  We have made so much progress with women's rights and equality since the 1970's and now we took a huge leap backwards.  

The court is saying that women should have no rights about what to do with their own bodies and the rest of their life.  The court is saying its OK for a women, including older children, to be raped, and then be forced to have the baby of their rapist. The court is saying its OK for a poor women to be forced to have a baby and then struggle financially to provide for it. The court is saying its OK for a single women to be forced to have a baby and then raise it without a father.

The court was wrong.  Women should have these rights.  I look forward to a day of a largely Democratic Supreme Court that will put things back to where they were for 50 years.",3,sages
494,"I believe that drug use should be legalized. Since the problem is that these people are suffering from addiction, and no other crime, then it makes no sense to lock them up for that issue. What can be done to kill drugs for good, or heavily reduce the dependency on them, is to legalize them, monitor their use, and work to get people rehabilitated.  That way, the problem is gone, and people don't have to suffer for their mistakes.",3,sages
495,I think police should be defunded because their funding is already the highest in the nation. This higher funding has not lead to less crime or police brutality. The police act as state sanctioned violence and more funding for them means that state violence becomes easier and more prominent.,3,sages
496,"I am in support of abortion.  I think that a woman should have say over what she does with her own body.  Banning abortion is very dangerous.  Many pregnancies do not go according to plan, and some require the baby to be aborted in order to save the mother's life.  Banning abortions doesn't allow women in that situation to seek help, and puts the mother's life at risk.  Additionally, women that are raped should not have to carry their rapist's baby.  Banning abortion will not actually stop abortions, it will just cause underprivileged women to have to seek them out illegally, which could often be dangerous.  The rich will still be able to fly to a place where abortion is legal to have theirs.  Banning them doesn't actually solve any problem at all, except making the religious feel that they ""saved babies"".  We should be channeling that effort instead on providing sex education to the masses, so that women are informed and able to have babies on their own terms -- and provide them with love and a good life.  That's actually how to ""save babies"".",3,sages
503,"I feel that standardized tests should be removed, unless a student wishes to do it. An example reason for me is thinking about kids who struggle through high school, not taking it so seriously and then do horribly on the tests. A few years after high school, they realize that they can do better with their life and want to go to college. However, due to lack of testing or low test scores, they can only go to community college. This is unfair.",3,sages
505,I think that abortions should be legal.  Women should be able to make their own decisions about their bodies and future without the government being involved.,3,sages
507,"I am strongly pro-choice. Though I understand why some are vehemently opposed to abortion, they have no right to push their religious or ""moral' views on the rest of the population. And, the government certainly has no right to legislate morality. I like what Joe Lieberman said when he was Albert Gore's vice-presidential selection about abortion. He said something to the effect that as an orthodox Jew, he is against abortion, but he does not have the right to impose this belief on all Americans. I believe that while abortion should be a last resort, each woman much decide for herself what to do. It is their body and their life.",3,sages
508,The police should be defunded. But it should be done in thoughtful way. Studies would have to be done to make sure it's being done in a way that is fair and effective. It's needed as a broad reform of the entire criminal justice system. I've seen the way police treat all people and it's mostly very unfair. But that is nothing in comparison to how people of color are treated. And I don't want my tax money going toward that. I think it would break up their horrible so called union that has nothing to do with better salaries and working conditions like other labor unions.,3,sages
509,"Making abortions illegal, again, puts women's rights back fifty years.  The leaders of the push to criminalize abortion are almost  all old, white men.  No skin in the game.  The new fathers and the new mothers should have nearly equal responsible for the abortion decision and we can talk.  But ultimately, the decision impacts a women's rights to her own body.",3,sages
510,"I think we should not defund the police in the way defund the police groups are advocating The unfortunate reality of policing is that cops are often too quick to resort to violence while performing their duty, they can escalate situations that would have been resolved without them, and they have entrapped innocent people crimes they did not commit due to underlying biases or just gross negligence, however, police still play a vital role in our society despite these problems. A system of law enforcement is needed to counteract and discourage criminal behavior within society and a police force is needed to investigate and stop crime. Polling shows that minority communities, the same communities that are at an increased risk of being mistreated by law enforcement, are not in favor of defunding the police. Police are asked to do the jobs of social workers without the training that social workers get and this needs to be addressed, however, defunding the police will not help these problems but rather create a whole host of new problems.",3,sages
511,"Abortion should be legal but somewhat regulated.  But I still think you're killing a baby.  Abortion used _simply_ as a means of birth control, I'm against; things like extenuating circumstances, health of the mom, potential hard life of child, etc, I am for abortion.",3,sages
512,"I am very strongly in favor of abortion being legal because criminalizing it disproportionately harms people who are already tossed aside by society. Criminalizing abortion harms victims of rape and sexual violence, especially children subjected to such, and can lead to serious harm or death of women forced to carry a fetus (even a non-viable fetus) to term. It limits women's access to other forms of healthcare that could potentially be construed as having the potential to abort a fetus. Criminalizing abortion is a way of forcing a certain subset of Christian moral views on everyone, including non-Christians, and as a result defies the supposed separation of church and state.
I hold this view because I have been educated on the topic and because I know many people who are harmed, disproportionately, as a result of abortion becoming illegal again in many states.",3,sages
513,"I listened and watched too many people refuse to believe in Covid-19 and refuse to be vaccinated. Paranoia about anything the government offers is nothing new, but even the most paranoid person has to admit no organization or government could ""stage"" so many deaths and so many hospital personnel warning everyone about the dangers.

I live in Kentucky, one of the most stubborn states about denying the vaccine, and it's frankly embarrassing. Just like believing Trump is a great man -- denial shows ignorance.",3,sages
518,"I'm ""old school"" and I grew up using standardized tests.  My children also were given standardized tests when then went to school.  That doesn't mean they should remain in place forever, but it certainly gave us a feel for how they were doing in relation to their classmates.  I understand that there is a wide variety between how different schools work.  There are differences in funding, quality of teachers, income levels of students, etc.  All of these factors, plus others, will impact how students fare.  Therefore, it makes sense to question the validity and meaningfulness of these tests.  Is it fair to hold students to the same standard tests when so much about their circumstances are different?  

This exercise shows me that I hold more questions than answers, and maybe I'm not so sure of where I stand, other than that I am used to living in a world with standardized testing as the norm.",3,sages
519,I think that in countries where drug usage is open and supposedly controlled there is a much higher rate of crime in that area. The health of those using drugs so easily goes down but healthcare costs go up. Even if the government could collect taxes on the sale of drugs the healthcare costs would far exceed the income. The damage to families and children of drug users can't even be totaled.,3,sages
520,"I strongly support the right to have an abortion. As a woman, it is absolutely terrifying to think that the government would be allowed to tell me what I can and cannot do with my body. It only starts at this one issue, when you take away bodily autonomy you take away womens rights in general. It's abhorrent in my opinion that this is even a question in our society today. Taking away a basic human right to decide whether or not I want to or should have a child means that the government would decide the future of millions of women. Millions of babies would be born and abandoned, the government would either have to fund those children's lives or figure out what to do with them. The entire issue was a half baked idea by men to try and control women.",3,sages
523,"Women die when abortion is not legal. There are dozens of reasons for a person to decide they can't bear a child to term at any point. From the ubiquitous ""rape and/or incest"" to it is just not what the person wants to do with their life at this time. And as a free person, no governmental representative has the right to make that decision. Most of those making these decisions barely have the anatomical understanding to know how a baby pops out, much less the right to hold another humans' rights in their hands to that degree. It is as simple as this...if you are against abortions, don't have one. But regulating something that is so dangerous anyway is horrifically wrong. And more women will die.",3,sages
527,"Abortion is an issue of individual rights and autonomy, health care,  and abortion being leagal does not infringe upon any individual’ religious freedoms. 

Th religious belief that life begins at conception or at some point soon after is not backed by science. Laws that make abortion illegal before a fetus is viable and able to survive outside the womb on its own are not based upon scientific evidence but rather are based upon religious beliefs. In order to be a free citizen individuals must have autonomy over their own bodies .

Persons with religious beliefs against abortion are free to not have abortions so their relious liberty is not being infringed upon when abortion is legal.

Abortion is a matter of health care for an individual free citizen. It is also a matter of allowing an individual to be free to plan ones life.  These rights should not be taken away based upon someone else’s religious beliefs.",3,sages
528,"I do not support legalization of drugs. In saying this, I mean all drugs. Certain drugs, such as pot, have been found to be helpful in certain health situations. That is OK. But, to legalize all drugs mean people can have easy access to drugs that destroy. It would lead to more crime and more people unable to work, leading to more homeless.",3,sages
530,"The issue on abortion is hard on me, I had an abortion at the age of 17. I was raped by my ex boyfriend. I tried to keep my baby, but the dr told me the baby would be born sick because of the dads drug use. At this point I could not hold anything I ate or drank down. At 22 weeks I had an abortion done. not only did I suffer physically but also mentally. I never forget my first baby. Everyday I wonder what she or he would be like. My experience at that clinic was the worst. Afterward I was left violently shaking and full of blood. Abortion should only be done if it is medically necessary",3,sages
535,"My position on abortion is that I believe every woman and girl deserves a choice in whether to become a mother or not. Pregnancy and birth are hard on the body and can have life-long mental and physical effects, including death. Forcing women to have unwanted children hurts everyone and significantly contributes to increased crime, poverty and abuse. Pregnant women are also more likely to die by homicide as well. Regardless of your personal beliefs, nothing and no one has the right to your body whether you consider it alive or not.",3,sages
537,"I am against vaccine mandates because they restrict personal liberty and they have a tendency to undermine the perceived effectiveness of the mandated vaccines.  Regardless of the potential public good, it is not appropriate for authorities to force people to consume something.  Further, by making a vaccine mandatory, it suggests that the vaccine is either more dangerous  or less effective than the authorities state. If something is so safe and so effective, why would someone have to be forced into using it?",3,sages
538,"I feel that affirmative action is one of the most detrimental programs that has been developed. Many people try to explain how such programs foster diversity and increase the chances of minorities. That is not the job of government or educational entities. When looking at an individual they should be judged on their abilities, likelihood of success, and chances of completing a program. The color of the person or their racial background should not be an issue. If individuals are judged purely by the color of their skin then the program is by definition racist and discriminates against other groups. The simplest solution is to judge people based on their skills, and disregard any factors pertaining to their background.",3,sages
539,Abortion is a medical decision between a women and their doctor.  There's lots of reasons why an abortion might need to take place and none of them are my business or the business of my senator.,3,sages
540,"Defunding the police -- it's the one of the most fool hearty things I've ever heard of. And people are too stupid to realize this until they're in an emergency situation and there are no police to call. When there is crime happening, especially to your person, you're gonna want the police involved. Even though there are some real bad apples in there, we need the police in strong force to uphold the law and protect citizens and society in general. The good definitely outweighs the bad when it comes to the police force.",3,sages
542,"I feel strongly that illicit drugs should not be legalized. I feel that legalization of these drugs will cause more chaos than good. If people have easy access to these drugs, there is a higher chance that more people will become addicted. If this happens then the government is going to feel even more obligated to spend more money on drug treatment programs. It is not fair to taxpayers that do not use drugs to have to pay for programs for those that do.",3,sages
546,"Abortion is the continued barbaric practice of human sacrifice for the leisure of the living. There is zero good arguments for the legalized murder we call abortion. The small outliers constantly cited (rape, incest, ""health of the mother"") are less than 2 percent of overall abortions. 98% are done for convenience because the culture we live in has treated children as an obstacle to freedom, not the point of existing.

Life begins at conception. To throw one's hands up in a fit and say ""we don't know when life begins"" only validates banning abortion all the more. If we are UNSURE of when life begins, it makes no sense to regulate it other than when we know the pregnancy begins. You are taking a stab in the dark at killing another human being.",3,sages
547,I am morally against legalized drugs. I use to live in WA and watched pot farms go up all over the place. The pot farms smelled terrible and everywhere I went I could smell people smoking pot. My neighbor smoked it and his smoke always drifted into my back yard. I believe pot is a gateway drug and is more harmful than cigarettes to the body. Kids found it easier to get their hands on as it was ubiquitous. People became even more lazy then they already were. During business hours in town I saw numerous male men go into pot shops and then to a game stop. Shameful. I can't even imagine what this country would be like with more dangerous drugs legalized.,3,sages
549,"Human life begins at conception, when an egg is fertilized by sperm, this new life, which has its own DNA, is separate from its mother. I believe killing a human is wrong therefore, I believe that abortion is wrong because it involves the taking of a human life. This is not to be flippant or reductionary to a woman's experience, or that her life does not matter. But when a woman becomes pregnant, I believe in most cases, it is wrong to recieve an abortion and abortions should be illegal.",3,sages
550,"I am adamantly against abortion because I am convinced life starts at the moment an egg is fertilized. A woman who has consensual sex knows the risks and has effectively made her choice at the point of having sex, so cannot use the ""it's my body"" excuse.  Only women who were raped, or who may have permanent medical harm or death from a pregnancy should have a right to abortion. (I consider incest a form of rape.)  It is only in this case that the ""my body, my choice"" mantra makes any sense whatsoever.

I also believe that minorities disproportionately have more abortions and that is actually by design, if you look at the history of abortion advocacy. This is disgusting.

There are more effective, more moral contraception strategies, and they should be taught to all children, starting with abstinence until marriage, but including condom use, and so on, but people should be taught that they are making a choice if they have voluntary sex, and they should not be allowed to escape that moral choice.",3,sages
551,Defunding the police may actually be the most stupid thing I have ever heard of. Who in their right mind could even look at this issue logically and think that any good could come from this. Crime WILL increase and more to the point violent crime. When we the people need support from law inforcement and they cant respond because or this we will all suffer. Even the people that want to defund the police.,3,sages
552,"Defunding the police:
I do not support defunding the police because I think crime rates will go up. I will also feel less safe in my cities if there are fewer police. Police also help respond to emergencies such as medical or fire emergencies. As with every occupation, there are a few bad apples, however, that should not define the whole police force. Overall, they do much more good than bad. They give themselves to their community and will help anyone, even the people they know do not support them.",3,sages
554,I support mandatory vaccination to prevent the spread of a deadly disease.  I am appalled that some of the medical community are against when it is for their own protection and the safety of their patients.  Too many people did not take the pandemic serious enough and refused to be masked and vaccinated which contributed to the disease taking innocent lives.  I chose to be vaccinated because I chose to live.,3,sages
562,I do not want our culture to encourage the murder of innocent children. I would like to see more support put in place for women who are pregnant and need help to either keep her child or give the child to people who can care for it.,3,sages
563,With affermitive action I belive all people should be treated equal. People make choices in their lives starting in early childhood. If parents don't raise their kids to do their best and try and learn why should other people have less a chance in life. I live in an area that's almost equal black and while people. It's really nice expensive part of town to live in. All these people made it without affermative action blacks and whites both. I think others should do the same.,3,sages
564,"I have found that affirmative action has been misused. For example, I have seen unqualified minority individuals hired when they were clearly unqualified. Affirmative action has been abused when minorities receive special treatment rather than equal treatment. Affirmative action is beneficial when racism exists in an organization when the majority thinks only individuals who are white should be hired.",3,sages
567,Standardized tests are not a reflection of academic knowledge. They are used to trick and manipulate students. High school students taking these tests are already under an extreme amount of stress trying to plan their futures. These tests only contribute to their stress and truly are no reflection of good or bad academics.,3,sages
569,I am 100% for college aptitude tests. Poor students that score high can go to college where without these tests they won't even be looked at by the college administrators. High scores on these test correlate very highly with success in college.,3,sages
571,I oppose vaccines being mandated. I believe that medical decisions are a personal choice and mandating a choice upon others is wrong. I think that Government and Pharma companies rarely if ever have the citizens best interest in mind. Everything should be a choice not a mandate.,3,sages
574,"Legalized drugs

My son died of a drug overdose because the pill he took was laced with fentanyl. Hopefully this could be prevented if drugs were regulated and dispensed like cannabis. There will always be people who want to take drugs so let’s legalize, regulate, and control the dispensing of them.",3,sages
576,"I would not recommend drugs being legalized. That sends the wrong message to the user, seller and potential user - young people. This suggests that it is okay to use drugs. We all know better. It's not okay. It's harmful to your body and causes a lot of conflict in home, work and families. There is a lot of money wasted in the drug industry that could be supporting children and families.",3,sages
578,"Affirmative Action - I do not believe in this because it automatically favors one group over the other creating reverse discrimination. Some companies have to fill an internal and unspoken quota, which means giving people jobs because they are a particular race.",3,sages
585,"In the case of abortion, I believe there should be an option to get an abortion up until 3 months or if the mothers life is at risk or they have gotten raped or incest has occurred. It should not be this hard. There is plenty of time in between those three months to spot signs of pregnancy and plenty of time for the mother to decide if they want to have a baby or not. Obviously if they were raped or incest has happened or their life is in danger they should get aborted, zero questions asked. By three months however, the baby is starting to look and be an actual human. At this point you are just killing a person.",3,sages
587,"I believe affirmative action causes more harm than good. It is unfair to accept a minority student with similar or lesser qualifications over a white student into a program. Moreover, the minority student may be treated as if they were admitted due to affirmative action as opposed to merit.",3,sages
588,"Vaccination, I think it’s a positive thing that can help you and others stay healthy. Yet, it’s difficult to say it’s ok to mandate that on other people.",3,sages
590,I agree with defunding the police. Many hard earn tax payer money is going to the police for what? I don't mean fully defund the policce but their budget needs to get cut and that money can be fund other important things that need attention. Police harassment have far been out of control. And most of the brutality and misconduct are behind close doors so the public are not fully aware of the unacceptable behaviors they commit towards citizens.,3,sages
593,"I have the opinion that the police should not be defunded.  I hold this view because I believe without the proper police presence, lawlessness will become worse than it currently is.  I believe that the police keep our society safe and people freer from harm.  I believe that if police were defunded, then our society would be a much more dangerous place.",3,sages
595,"I believe that legalizing drugs beyond schedule 3 will allow more easily accessible help to those who are In need. Providing more funding toward the programs that help, easily identify addicts without recourse of action and ultimately lower crime based on how need those individuals will be.",3,sages
596,"The abortion debate ultimate comes down to a determination of if you believe that the unborn baby is entitled to moral consideration or not. I believe that life begins at conception. Thus, abortion is immoral because it is tantamount of killing a living being.",3,sages
598,"I'm strongly against mandatory vaccines specifically the Covid-19 vaccines.  To start with I don't believe they are either safe or effective.  Whatever limited benefit they may offer to some people only lasts for a few months before you have to go back in and get a booster.   If you you want to get dangerous Covid booster shots every four to five months feel free but leave me out of it.  I also want to point out that every thing we were told about this Covid vaccine has turned out to be a lie, remember all the T.V. pundits who told you that the virus stops with every vaccinated person? Wrong they were just kidding, it was a joke, or it was a lie, or maybe they didn't know, but it was for the best you know. I don't trust these people and neither should you.",3,sages
599,I think abortions should be legal.  Say a female was raped by a stranger or even a family member and became pregnant. She should not have to keep the child.  Say the mother was told while the child was still in the very early stages that it was not a viable pregnancy or they are at risk of dying during birth they should have the choice for abortion,3,sages
600,"I believe that the vaccine mandate issue cuts to the core of what it has meant to be an American and shows the societal undercurrent of dissent on two levels -- that of what is healthy and that of what it means to be free.  It's not a simple question.  There is validity to the notion that a vaccine is of little use, especially in a pandemic situation, if enough of the population doesn't take it.  It cannot adequately protect an individual if that person is one ""dose"" among a crowd of infections.  It's the marginal lessening of huge numbers of people that allow the overall effect to stop the spread of infection.  I see that logic and do not disagree with it.  But the most fundamental truth of being American is to have personal liberty.  An individual has the right to refuse to worship another god, live by another's standards, share another's beliefs and rituals and refuse any body or health related modifications sought by others.  The crux of personal liberty is personal responsibility.  I have the responsibility to carefully consider the state of illness in my world and what the potential costs are for me as I interact with society - including whether to take vaccines.  Personal responibility may lead me to choose for the benefit of my society to take the vaccine.  But the option to not take it has to be there too.  We have to think in terms of the worst case scenerio when evaluating what freedom to lose.  It's true in this situation that vaccines probably are not hurting people and are genuinely the best thing for society and are both created by and controlled by people and instututions who are knowledgeable and well intentioned.  But what if that were not the case?  What if a shady government and/or a shady corporation did produce a sugar pill and dupe the masses into buying it -- or worse, produce a dangerous pill and not warn anyone.  What if a meglomaniac managed to become powerful enough that he could secretly manipulate the situation to spread a harmful drug",3,sages
601,I am opposed to affirmative action because I believe in meritocracy. I don't believe people should be given a leg up just because of their race or ethnicity. I think people should be admitted to schools based on their academic accomplishments and their intellectual capabilities. I don't believe in hiring people based on their race. It seems to me that affirmative action causes more problems than it solves.,3,sages
602,"Abortion should be illegal. If a woman doesn't want to have a child, there's no reason why she shouldn't deliver the baby and give him/her up for adoption. The baby inside the woman is not part of the woman's body; the baby is a separate entity and just as entitled to life as anyone else. The same people who react with horror to the torture or killing of a defenseless animal will somehow not bat an eye at the murder of a defenseless baby in the womb. Abortion doctors have a lot of euphemisms to disguise the horror of what they're doing (even referring to abortion itself as women's healthcare). One abortion doctor, in disputing someone's claim that the baby screams as it is cut apart, said that was impossible in her case because the first thing she does is sever the baby's vocal cords. I guess she thought she'd won the argument and looked good there. Truly monstrous.",3,sages
